,sex,age_cat,race,juv_crime,priors_count,c_charge_degree,score_text,v_score_text,two_year_recid
5481,2,2,2,1,1,1,3,2,1
5482,2,1,2,1,1,2,2,2,1
5483,2,1,1,1,5,2,2,2,1
5484,2,3,1,2,4,1,3,3,2
5485,2,2,2,1,1,2,2,2,2
5486,2,1,1,1,1,1,2,2,2
5487,2,1,1,1,1,1,3,2,1
5488,2,3,2,1,7,1,1,3,2
5489,2,1,1,1,12,2,1,3,1
5490,2,1,1,1,3,2,2,2,1
5491,2,2,2,1,1,2,2,2,1
5492,2,1,1,1,8,1,1,1,2
5493,1,3,1,1,1,1,3,3,2
5494,2,2,1,1,3,2,2,2,1
5495,2,1,1,1,3,1,2,2,2
5496,2,2,2,1,28,2,3,2,1
5498,2,1,2,1,1,1,3,2,2
5499,2,1,2,1,2,2,2,2,1
5500,2,1,1,1,1,1,2,2,1
5502,2,1,1,3,3,1,3,3,2
5505,2,1,1,2,9,1,1,2,1
5506,1,1,1,1,6,1,1,3,2
5507,1,1,1,1,3,1,2,2,2
5508,2,1,1,1,3,1,3,3,2
5509,2,1,1,1,3,2,2,2,1
5510,2,1,2,1,7,2,2,2,2
5511,2,2,1,1,21,1,3,3,1
5513,2,1,2,1,1,1,2,2,1
5514,2,2,2,1,1,1,2,2,1
5516,2,1,2,1,2,2,2,2,2
5517,2,2,2,1,1,1,2,2,1
5518,2,1,1,2,3,2,3,2,1
5519,1,2,1,1,4,1,2,2,1
5520,2,2,1,1,1,1,2,2,1
5521,1,1,2,1,1,2,2,2,1
5523,2,1,1,2,11,1,1,1,2
5524,2,2,1,1,1,2,2,2,1
5525,2,1,2,1,2,1,2,2,2
5526,1,2,1,1,1,1,3,2,2
5527,2,2,1,1,2,2,2,2,2
5528,2,3,1,5,3,1,1,3,2
5529,2,2,1,1,5,1,2,2,2
5530,2,2,2,1,4,1,2,2,1
5531,2,1,1,1,16,1,1,3,1
5532,2,3,1,3,9,1,1,3,2
5533,2,1,2,1,3,1,2,2,1
5535,2,1,1,1,2,2,2,2,2
5536,2,1,1,2,10,2,2,2,2
5537,2,1,1,1,7,1,2,2,1
5538,2,1,1,1,2,2,1,1,1
5539,2,2,1,1,13,2,3,2,1
5540,2,2,1,1,1,2,3,2,2
5541,2,1,1,2,4,1,2,2,2
5542,2,3,2,4,2,1,3,3,2
5543,1,2,2,1,1,2,2,2,1
5544,2,1,1,1,8,1,2,3,2
5545,1,3,1,1,1,1,3,3,1
5546,2,1,1,1,9,1,2,2,1
5547,2,1,1,1,10,1,3,2,1
5548,2,1,1,1,2,2,2,2,1
5549,2,1,1,1,2,1,2,2,1
5550,2,1,1,1,6,1,1,3,2
5551,1,1,2,1,11,1,1,3,2
5552,1,1,1,1,1,2,2,2,2
5553,2,1,1,2,6,1,1,1,2
5554,2,3,2,2,3,2,3,3,2
5555,2,2,1,1,8,1,1,2,2
5556,2,3,1,1,3,1,1,1,2
5557,2,1,1,2,12,1,1,1,2
5559,2,3,2,2,5,2,2,2,2
5560,2,1,1,1,2,2,2,2,1
5561,2,1,2,1,2,2,3,3,1
5562,2,1,1,1,1,2,2,2,1
5563,1,2,2,1,1,2,2,2,2
5564,2,1,1,1,2,2,3,2,1
5565,1,1,1,2,5,1,2,2,1
5566,2,1,1,2,5,1,3,2,2
5567,2,1,2,1,1,1,2,2,2
5568,2,2,1,1,1,2,2,2,1
5569,2,1,1,3,15,1,1,1,2
5570,2,1,1,1,6,1,3,2,2
5571,2,3,1,7,16,1,1,1,2
5572,2,2,2,1,1,2,2,2,1
5573,1,1,1,1,16,1,1,3,2
5575,2,1,2,1,1,1,2,2,2
5576,2,3,2,1,1,1,2,2,2
5577,2,1,1,1,11,1,3,3,1
5578,2,1,2,1,3,1,2,2,1
5579,2,1,2,1,1,1,2,2,1
5580,2,3,1,4,2,1,2,2,2
5581,2,1,1,1,1,1,2,2,1
5582,2,2,1,1,5,1,2,2,2
5583,1,3,1,1,1,2,3,3,1
5584,1,1,1,1,1,2,2,2,1
5585,1,3,1,2,3,1,1,3,1
5586,2,3,2,1,2,1,2,3,1
5587,2,2,1,1,13,2,3,2,2
5588,1,1,1,1,3,1,3,2,2
5589,2,2,2,1,6,1,3,2,2
5590,2,1,1,5,14,1,3,2,2
5591,1,2,2,1,1,1,2,2,1
5592,2,3,1,1,1,2,2,2,1
5593,2,3,1,2,1,1,1,1,2
5594,2,1,1,1,6,2,3,2,2
5595,1,1,2,1,2,2,2,2,1
5596,1,1,1,1,3,1,3,3,2
5597,2,3,1,1,2,1,3,3,2
5598,2,3,1,1,4,1,2,2,2
5599,2,3,1,1,1,1,1,3,1
5600,2,1,2,1,9,1,2,2,1
5601,1,3,1,1,1,2,2,3,2
5602,2,3,2,1,1,2,2,3,1
5603,1,1,2,1,1,1,2,2,2
5604,2,3,1,1,1,2,2,3,1
5605,2,1,1,1,6,2,3,2,1
5606,2,3,2,1,1,2,1,1,2
5607,2,3,1,1,1,1,3,1,1
5608,2,1,2,1,2,1,2,2,2
5609,2,1,1,1,10,1,3,2,2
5610,2,3,1,1,1,1,1,1,2
5611,1,3,1,1,3,1,3,2,2
5613,1,3,1,1,1,1,3,2,1
5614,2,3,1,2,4,1,3,3,2
5615,2,1,2,1,1,1,2,2,1
5616,2,3,2,1,1,1,2,2,1
5617,2,1,1,2,7,2,3,1,2
5618,2,3,1,1,1,1,2,3,2
5619,2,2,2,1,1,1,2,2,1
5620,1,1,1,1,8,1,3,2,2
5621,1,2,1,1,1,1,3,2,1
5622,2,1,1,1,10,2,2,2,2
5623,2,2,1,1,8,2,2,2,2
5624,1,2,1,1,3,2,2,2,2
5625,2,1,1,1,7,1,3,2,2
5626,1,2,2,1,1,1,2,2,1
5627,2,1,2,1,1,2,2,2,2
5628,2,3,1,1,1,2,3,1,2
5629,2,3,2,1,1,1,3,3,2
5630,2,2,2,1,1,1,2,2,1
5631,2,1,2,1,6,1,1,3,2
5632,1,1,1,1,2,1,3,2,1
5633,2,2,1,1,2,1,3,2,1
5635,2,2,1,1,14,2,3,2,1
5636,1,1,1,1,7,1,3,2,1
5637,2,1,1,1,1,1,2,2,1
5638,1,1,2,1,3,1,3,2,2
5639,2,2,1,1,1,2,2,2,1
5640,2,1,2,1,2,2,2,2,1
5641,2,2,1,1,6,1,3,2,1
5642,2,3,2,2,1,1,2,3,1
5643,1,1,2,1,1,1,2,2,1
5645,2,1,2,1,5,1,2,2,2
5646,2,1,1,5,7,2,3,3,1
5648,2,1,2,1,1,2,2,2,1
5649,1,1,2,1,4,1,2,2,2
5650,2,2,2,1,1,1,2,2,2
5651,1,1,1,1,2,1,2,2,1
5652,2,1,1,2,6,1,3,3,2
5653,2,2,1,1,6,1,2,2,2
5654,2,3,2,1,1,2,2,3,1
5655,2,1,1,1,3,1,2,2,1
5657,2,1,1,1,4,1,2,2,2
5658,1,1,1,1,2,1,3,3,1
5659,1,1,1,1,8,1,2,2,2
5660,2,1,1,1,1,1,2,2,1
5661,2,1,1,1,3,2,3,2,2
5663,2,3,1,1,3,1,1,1,2
5665,2,1,1,1,8,1,1,1,2
5667,1,3,2,1,1,2,3,3,2
5668,2,2,2,1,6,2,3,2,1
5669,2,1,1,1,6,1,1,3,2
5670,1,2,1,1,2,1,2,2,1
5671,2,3,1,1,2,1,1,1,1
5672,2,1,2,1,3,2,2,2,2
5673,2,1,2,1,1,2,2,2,1
5675,2,1,1,1,3,1,2,2,2
5676,2,1,1,1,1,1,3,2,1
5677,1,1,1,1,2,1,2,2,2
5679,2,1,1,1,12,2,3,3,2
5680,2,1,1,1,4,2,2,2,2
5681,1,1,1,2,11,1,1,1,2
5682,2,3,1,3,1,1,1,1,2
5683,2,2,2,1,1,1,2,2,1
5684,1,1,2,1,1,1,2,2,1
5685,2,3,1,1,5,2,3,3,1
5686,2,1,1,1,6,1,2,2,2
5687,2,3,1,1,3,1,3,3,2
5688,2,2,2,1,2,2,2,2,1
5689,2,1,2,1,1,2,3,2,2
5690,2,1,2,1,1,1,3,2,2
5691,2,1,1,4,13,1,3,2,2
5692,2,2,2,1,1,1,2,2,1
5693,2,2,1,1,3,2,2,2,1
5694,2,1,1,1,1,1,1,3,1
5695,2,1,1,1,2,2,1,2,1
5696,2,1,1,1,2,2,1,3,1
5697,2,1,1,1,1,2,2,2,1
5698,2,1,2,1,4,2,2,2,2
5699,2,1,1,2,9,1,1,1,2
5700,2,3,1,1,2,2,3,3,1
5701,2,3,1,2,6,1,1,3,2
5703,2,1,2,1,5,1,1,3,1
5704,1,2,1,1,26,1,1,3,2
5707,1,1,1,1,2,2,1,2,2
5709,2,1,1,1,10,1,3,3,1
5710,2,1,1,1,1,2,1,3,1
5711,1,3,1,1,1,2,2,3,1
5712,2,3,1,5,5,1,1,1,1
5713,1,1,1,1,1,2,1,2,1
5714,2,1,1,1,10,1,1,3,2
5715,2,3,1,1,1,2,2,3,2
5716,1,3,2,1,1,1,1,1,2
5717,2,3,1,1,2,1,2,2,1
5718,2,1,1,1,1,2,3,2,1
5719,2,1,1,1,1,1,3,2,1
5721,2,1,1,2,10,1,3,2,2
5722,2,2,2,1,4,1,2,2,1
5723,2,1,1,1,3,1,2,2,1
5724,2,2,2,1,1,2,2,2,1
5725,2,1,1,1,3,2,2,2,2
5726,2,3,1,2,2,1,3,3,1
5727,2,1,1,1,4,1,2,2,2
5728,2,3,1,1,2,1,1,3,1
5729,2,3,2,1,1,1,1,1,2
5730,2,1,1,1,1,1,2,2,1
5731,2,1,1,2,11,1,3,2,2
5732,2,1,2,1,4,2,3,1,1
5735,2,1,2,1,1,1,2,2,1
5736,2,3,1,1,1,2,2,3,1
5738,2,1,1,4,12,1,1,1,1
5739,2,1,2,1,5,1,2,2,1
5741,2,2,2,1,4,1,2,2,2
5742,2,2,2,1,1,2,2,2,1
5743,2,1,1,1,3,1,2,2,1
5745,1,1,1,1,5,1,1,3,1
5746,2,1,2,1,1,1,2,2,1
5749,2,3,1,1,1,2,2,3,1
5750,2,1,1,1,1,2,1,3,2
5751,2,1,1,1,3,1,2,2,2
5752,2,1,1,2,15,1,3,3,1
5753,2,1,1,1,3,1,1,3,2
5754,1,2,2,1,1,2,2,2,1
5755,2,1,1,1,7,1,3,2,2
5757,2,1,2,1,1,1,1,2,2
5758,2,3,1,1,1,1,1,1,1
5759,2,3,2,1,2,1,2,2,1
5760,2,1,1,1,2,1,2,2,1
5761,2,1,1,1,4,2,3,3,2
5762,2,1,1,1,2,2,3,2,1
5763,2,2,2,1,1,2,2,2,1
5764,2,3,1,1,2,1,2,2,2
5765,2,2,1,1,15,2,2,2,1
5767,2,3,1,1,1,1,3,3,2
5768,2,2,2,1,3,1,2,2,2
5769,2,1,1,3,7,1,3,3,1
5770,2,2,1,1,8,1,3,2,2
5771,1,1,1,1,4,2,2,2,2
5772,2,1,1,4,5,1,1,1,1
5773,2,1,1,1,1,1,2,2,2
5775,2,2,1,1,1,2,2,2,1
5776,2,1,1,1,4,1,2,2,2
5777,1,3,1,1,2,2,2,3,2
5778,2,1,1,1,14,1,1,1,2
5779,2,3,2,1,1,2,3,3,1
5781,2,2,2,1,1,2,2,2,1
5784,2,3,1,1,1,1,3,1,2
5786,2,1,1,2,4,2,1,1,2
5788,1,1,2,2,1,1,2,2,2
5790,2,1,1,1,1,1,2,2,1
5791,2,2,1,1,5,1,2,2,1
5792,2,1,1,1,10,2,1,1,2
5793,2,3,1,1,2,2,2,2,1
5794,2,1,1,1,2,1,2,2,2
5795,1,1,1,1,1,2,2,3,2
5796,1,3,1,1,1,2,3,3,1
5799,2,1,2,1,2,1,2,2,1
5800,2,1,1,1,3,2,3,3,1
5801,2,1,2,1,1,1,2,2,1
5802,1,1,2,1,2,1,1,3,1
5803,2,3,1,2,4,1,1,1,2
5805,2,1,1,1,5,1,3,2,2
5807,1,1,2,1,1,1,2,2,1
5808,2,1,2,1,1,2,2,2,2
5809,2,3,1,1,1,2,2,2,2
5810,1,2,2,1,1,2,2,2,1
5811,2,1,2,1,1,1,2,2,1
5812,2,3,2,2,1,2,3,3,2
5813,2,1,1,1,8,2,3,1,2
5815,1,3,1,1,2,1,3,3,2
5816,2,1,1,1,11,1,1,3,2
5817,2,3,2,1,2,2,3,3,1
5818,2,1,1,2,4,2,3,3,2
5819,2,1,2,1,8,2,3,3,1
5820,2,1,2,1,4,1,2,2,2
5821,1,1,1,4,18,1,1,3,2
5822,2,1,1,1,1,2,2,2,1
5823,2,1,2,1,2,1,3,2,1
5824,2,3,2,8,4,2,3,1,1
5825,1,2,2,1,1,2,2,2,1
5826,2,2,2,1,3,2,2,2,1
5828,2,1,1,1,3,1,3,3,1
5829,2,2,1,1,36,1,1,1,2
5831,1,2,2,1,16,1,3,2,1
5832,2,2,2,1,1,1,2,2,1
5833,2,2,1,1,2,2,2,2,1
5834,2,1,1,1,2,1,2,2,1
5835,2,3,1,1,2,2,3,3,1
5836,2,2,2,1,1,1,2,2,1
5838,2,1,2,2,3,1,2,2,2
5839,2,1,2,1,3,1,2,2,2
5840,2,2,1,1,3,1,2,2,1
5841,2,2,2,1,2,1,2,2,1
5842,2,2,2,1,9,2,2,2,1
5845,2,1,2,1,4,2,2,2,1
5846,2,2,1,1,7,1,2,2,1
5847,1,3,1,1,1,1,1,1,1
5848,2,1,2,2,3,2,2,2,2
5849,2,3,1,1,1,1,2,3,1
5850,2,1,2,1,1,1,2,2,1
5852,2,1,1,3,9,1,3,2,1
5854,2,3,1,1,1,1,2,3,1
5855,2,2,2,1,2,1,2,2,1
5856,2,2,1,1,12,2,2,2,2
5857,1,2,1,1,4,2,2,2,1
5858,2,1,2,1,2,2,2,2,2
5859,1,1,1,1,6,1,2,3,2
5860,1,1,1,1,1,1,2,2,1
5861,2,1,1,1,13,1,3,2,2
5863,2,1,1,4,6,1,3,1,2
5864,2,1,1,1,10,1,3,3,2
5866,1,1,2,1,1,1,2,2,1
5867,2,3,1,4,4,2,3,1,2
5868,2,2,2,1,4,2,2,2,1
5869,2,2,2,1,3,2,2,2,1
5871,2,1,1,1,1,2,2,2,1
5873,2,2,1,1,18,1,3,2,2
5875,2,3,1,1,1,2,3,1,1
5876,2,1,2,1,3,2,2,2,1
5877,2,2,2,1,1,2,2,2,1
5878,2,1,2,1,1,1,2,2,2
5879,2,1,2,1,2,2,2,2,1
5882,1,3,1,1,3,2,3,3,2
5884,1,2,2,1,2,1,2,2,1
5885,2,1,1,8,16,1,3,2,2
5886,2,1,2,1,1,1,2,2,1
5887,2,3,1,1,1,1,1,1,1
5888,2,1,1,3,18,1,3,2,2
5889,2,1,2,1,2,1,2,3,1
5890,2,1,1,2,4,1,3,3,1
5891,2,1,2,1,2,1,2,2,1
5892,2,1,1,1,9,2,1,3,2
5893,2,1,1,1,16,1,1,3,2
5894,1,1,2,1,1,1,2,2,1
5895,2,3,2,1,1,1,1,1,1
5896,2,1,1,2,6,2,3,2,2
5897,2,1,1,1,3,2,1,1,2
5898,1,3,1,1,1,1,2,2,2
5899,1,2,2,1,1,2,2,2,1
5901,2,1,1,1,4,1,2,2,2
5903,1,1,1,1,2,1,2,2,1
5904,2,1,2,1,9,1,1,1,2
5905,2,1,1,1,5,2,2,2,2
5906,1,1,1,1,9,1,1,3,2
5907,2,1,1,1,9,1,1,3,2
5908,2,3,1,1,2,2,3,3,1
5909,1,1,2,1,2,2,2,2,2
5910,2,1,2,1,5,1,3,2,2
5911,2,2,2,1,3,2,2,2,2
5912,2,2,2,1,1,2,2,2,1
5913,2,1,1,1,11,1,3,2,1
5914,1,1,2,1,2,2,3,3,1
5915,2,2,1,1,4,2,3,2,2
5917,2,1,2,1,1,2,2,3,1
5918,1,2,2,1,1,2,2,2,1
5919,2,1,1,1,14,1,1,2,2
5920,2,3,1,1,1,1,3,3,2
5921,2,1,1,1,3,1,2,2,2
5922,1,1,1,2,2,1,2,2,1
5923,2,1,1,1,6,2,2,2,1
5924,2,1,1,1,12,1,3,2,2
5925,2,1,1,1,5,2,3,3,1
5926,2,1,2,1,2,1,2,2,2
5927,2,3,1,4,13,2,1,1,1
5928,2,2,1,1,12,1,2,2,1
5929,1,1,2,1,4,1,2,2,1
5930,2,1,2,1,12,1,2,2,1
5931,2,2,2,1,1,1,2,2,1
5932,2,3,2,4,4,1,1,3,2
5933,2,1,1,1,21,1,1,2,2
5934,2,1,2,1,7,1,2,2,1
5935,2,2,2,1,1,2,2,2,2
5936,2,1,1,1,9,2,2,3,2
5937,1,3,2,2,2,2,1,3,1
5938,2,3,1,2,2,2,2,3,2
5939,2,1,2,1,3,1,3,3,2
5940,1,1,1,1,2,1,3,3,1
5941,2,2,1,1,4,2,3,3,2
5942,2,3,1,1,6,2,3,3,2
5943,2,1,1,1,2,1,3,2,2
5944,2,1,2,1,5,1,3,2,2
5946,2,1,2,1,1,2,2,2,1
5948,1,1,1,1,1,2,3,2,2
5949,2,1,2,1,1,2,1,3,1
5950,1,3,2,1,1,2,3,3,2
5951,2,1,2,1,1,2,2,2,2
5952,2,1,1,1,6,2,1,1,2
5953,2,2,2,1,5,2,2,2,2
5954,2,1,1,1,5,1,2,2,2
5955,2,3,1,1,1,2,1,3,2
5957,1,1,1,1,7,1,3,2,1
5959,2,3,1,1,1,1,2,3,1
5960,2,2,2,1,1,1,2,2,1
5961,2,1,2,1,3,1,2,2,1
5963,1,1,2,1,4,1,2,2,2
5964,2,2,2,1,8,1,2,2,1
5965,2,3,2,1,1,2,3,3,1
5966,2,1,2,1,7,2,2,2,2
5967,2,3,1,1,1,2,1,1,1
5968,2,1,1,1,1,1,3,2,1
5969,2,1,1,1,7,1,1,3,2
5971,2,3,1,1,2,2,3,3,1
5972,2,3,2,1,1,2,3,3,1
5973,2,1,1,1,4,2,3,2,2
5974,2,2,1,1,1,2,2,2,1
5976,2,3,1,2,1,1,2,3,1
5977,2,1,2,1,2,2,2,2,1
5978,2,1,1,3,19,1,1,1,2
5980,2,3,1,2,11,1,1,1,2
5981,2,2,1,1,14,1,3,2,2
5982,2,2,1,1,3,1,3,2,2
5983,2,2,2,1,1,2,2,2,2
5984,1,2,1,1,1,1,2,2,1
5985,2,1,1,1,5,1,2,2,2
5986,1,2,1,1,5,2,3,3,1
5987,1,1,1,2,8,1,3,2,2
5988,2,1,1,4,10,1,1,3,1
5990,2,1,1,1,11,1,1,2,2
5992,2,3,1,1,2,1,3,1,2
5993,1,1,1,1,2,1,2,2,1
5994,2,1,2,1,1,1,2,2,1
5996,2,3,1,1,1,1,3,3,1
5997,2,1,1,3,10,2,1,1,2
5998,2,2,1,1,3,2,3,2,1
5999,2,1,2,1,10,2,1,2,2
6000,2,2,2,1,4,1,1,2,2
6001,2,3,1,4,1,1,2,2,2
6002,2,2,1,1,29,1,1,3,2
6003,2,1,1,4,15,1,1,1,2
6004,2,1,1,2,24,1,3,2,1
6005,2,1,1,1,1,2,3,2,1
6006,2,1,2,1,5,1,1,1,2
6007,2,1,2,1,2,1,2,2,1
6008,2,2,2,1,1,2,2,2,1
6009,2,3,1,2,4,1,3,3,2
6012,2,1,1,1,3,2,2,2,1
6013,2,3,1,1,2,2,3,3,2
6014,2,2,2,1,5,2,2,2,1
6015,1,1,2,1,8,1,3,3,2
6016,1,1,1,2,6,1,3,2,2
6017,2,1,1,1,1,1,2,2,2
6018,1,1,1,1,2,2,2,2,1
6019,2,1,1,1,3,1,2,2,2
6020,2,2,1,1,2,1,2,2,1
6021,1,2,2,1,6,1,2,2,1
6022,2,1,1,2,19,1,3,1,2
6023,2,1,2,1,2,2,2,2,1
6024,1,1,1,1,1,1,2,2,1
6025,1,2,2,1,1,2,2,2,1
6026,2,3,1,1,2,1,1,1,2
6028,2,1,2,1,1,1,2,2,1
6029,2,3,1,1,1,2,3,2,2
6030,2,2,1,1,5,2,2,2,1
6032,2,3,1,1,5,1,2,2,2
6034,2,2,1,1,1,2,2,2,1
6035,2,1,1,1,1,1,2,2,1
6036,2,1,1,1,10,1,3,3,2
6037,2,1,2,1,3,2,2,2,2
6038,2,2,2,1,2,2,2,2,1
6039,2,2,2,1,1,1,2,2,1
6040,2,2,1,1,8,1,2,2,2
6041,2,1,2,1,2,2,2,2,2
6042,2,2,2,1,2,1,2,2,1
6043,2,2,1,1,2,1,2,2,1
6044,2,2,2,1,1,2,2,2,1
6045,2,1,2,1,1,1,2,2,1
6046,1,2,2,1,3,2,2,2,1
6047,1,2,1,1,10,2,3,1,1
6049,1,2,2,1,8,1,3,2,2
6050,2,1,1,1,16,1,3,2,2
6051,2,1,1,1,3,2,3,2,2
6052,1,3,1,1,1,1,2,2,2
6053,2,3,1,3,2,1,3,1,2
6054,2,1,2,1,6,1,2,2,1
6055,2,3,1,2,9,1,2,3,2
6056,2,1,2,1,4,2,1,3,2
6057,2,1,1,1,2,1,3,2,1
6058,2,1,2,1,2,1,3,2,1
6059,2,2,1,1,11,1,2,2,2
6061,1,1,2,1,6,1,2,2,2
6063,2,1,1,4,9,1,3,2,2
6065,1,3,1,1,2,1,2,2,2
6066,2,1,2,1,1,1,2,2,1
6067,1,1,2,1,1,2,1,3,2
6069,2,1,1,1,4,1,3,2,2
6070,2,2,1,1,15,2,3,2,1
6071,1,1,1,2,4,1,3,3,2
6072,2,1,1,6,17,2,1,3,2
6073,2,1,1,1,1,2,2,2,2
6075,2,1,2,1,5,1,1,2,2
6076,2,1,1,1,5,2,3,3,2
6077,1,1,1,1,3,1,2,2,2
6079,2,2,1,1,32,1,3,3,2
6080,2,1,1,1,1,1,2,2,1
6081,1,1,1,1,6,1,1,2,1
6082,2,1,1,1,6,2,3,3,1
6083,2,1,1,1,3,1,2,2,2
6084,2,3,1,2,2,1,3,3,2
6085,2,2,2,1,3,1,2,2,1
6086,2,2,1,1,5,1,1,2,2
6087,1,1,2,1,5,1,1,2,2
6088,1,1,2,1,1,2,2,2,1
6089,1,1,1,1,7,2,3,2,2
6090,1,3,1,1,1,1,2,2,1
6092,2,2,1,1,1,2,2,2,1
6094,2,2,2,1,1,1,2,2,1
6096,1,3,2,1,2,1,2,2,1
6097,2,1,1,1,4,1,2,2,2
6098,2,1,2,1,12,1,3,3,1
6100,1,1,1,1,2,1,3,2,2
6101,1,1,1,1,5,1,1,2,2
6102,2,2,1,1,5,1,3,2,1
6103,2,2,2,1,9,2,2,2,1
6104,2,1,1,1,4,1,2,2,1
6105,1,1,1,1,10,1,1,2,2
6106,2,1,2,5,6,2,1,3,1
6107,2,1,2,1,8,2,3,3,2
6108,2,3,1,2,2,1,1,1,2
6109,1,1,2,1,4,1,3,2,1
6110,2,1,2,3,15,1,1,1,2
6112,2,3,1,1,1,1,3,3,2
6113,2,1,1,2,12,1,3,2,2
6114,2,1,2,1,3,1,2,2,1
6115,2,1,1,2,13,2,3,2,2
6116,2,1,2,1,5,1,3,3,1
6117,2,1,1,1,3,2,2,2,1
6118,2,2,2,1,5,2,2,2,1
6119,2,1,1,1,1,2,2,2,1
6120,2,1,2,1,4,2,2,2,2
6121,2,3,1,1,2,1,3,3,1
6122,2,2,1,1,6,2,3,2,1
6123,2,1,1,3,8,1,3,3,2
6125,2,1,1,1,5,1,2,2,1
6126,2,1,2,1,1,2,2,2,1
6128,2,3,1,1,1,1,3,3,2
6129,1,2,2,1,2,2,2,2,1
6130,2,1,2,1,3,2,1,3,1
6131,2,1,2,1,1,2,2,2,2
6132,2,3,1,1,1,2,3,3,1
6133,2,3,1,1,1,1,1,3,2
6134,2,1,1,3,2,2,3,1,1
6135,2,2,1,1,5,2,1,2,2
6136,2,2,2,1,1,2,2,2,2
6138,1,3,2,1,2,1,3,3,1
6139,1,2,2,1,4,1,2,2,1
6140,1,2,2,1,2,2,2,2,1
6141,2,2,1,1,8,2,3,2,2
6142,1,2,2,1,3,1,3,2,1
6143,1,3,1,1,1,1,3,2,2
6144,1,1,2,1,5,2,3,2,2
6145,2,1,2,1,6,1,2,2,1
6146,2,1,1,1,10,1,2,2,1
6147,2,2,2,1,15,1,2,2,2
6148,2,1,2,1,1,2,2,2,1
6149,2,1,1,1,4,2,2,2,2
6150,2,3,1,1,3,2,2,2,2
6151,2,1,2,1,1,1,2,2,1
6152,2,1,1,1,2,1,2,2,1
6153,1,1,2,1,3,2,2,2,2
6154,2,1,1,1,9,2,3,2,2
6155,2,1,1,1,1,2,2,2,1
6156,2,1,1,1,2,1,2,2,1
6157,2,1,1,1,5,1,3,2,1
6158,2,3,2,1,1,1,1,3,1
6159,1,3,1,1,1,2,3,3,2
6160,2,1,1,2,20,1,1,3,2
6163,2,1,1,1,3,2,2,2,1
6164,2,3,2,1,1,2,3,3,2
6165,2,1,1,1,1,2,2,2,2
6166,2,3,1,1,1,1,1,1,1
6167,2,3,1,1,1,1,3,3,1
6168,2,3,1,1,1,1,2,3,1
6170,1,1,1,1,4,2,2,2,1
